1.008588036750575519e-02,2.069629226712019210e-02,1.868500325809401702e-02,1.275974324094658087e-02,1.473747942551168616e-02,5.684811975299086835e-03,1.135049604690113734e-02,4.669787933649546460e-03,7.577367804433183043e-03,9.853827256987374855e-03,7.047218512576795303e-03,8.561621540255989413e-03,4.955440606936263592e-03,6.657091087564613076e-03,2.974915669833386525e-03,1.319107335188808051e-03,-6.186328467045485238e-05,9.803502475933848284e-03,5.531433934163482342e-03,6.019786047876052142e-03,5.941491327914295677e-03
1.691417435411159825e-02,1.718235629743438200e-02,2.329227931224790021e-02,1.025407872329302944e-02,2.144050921852832733e-02,8.939182780126111658e-03,6.661575460978784967e-03,1.070691942320075966e-02,4.262358857552267857e-03,8.494993662770507908e-03,4.786886396822699445e-03,8.623121722377967424e-03,1.916076633199552317e-03,3.191435369990998621e-03,5.418433778620329946e-03,5.062693965183716859e-03,3.953826218979820625e-04,5.097170735163352763e-03,2.802398376860621917e-03,4.531606272680239154e-03,1.260364998178814273e-03
1.072195459943378615e-02,1.175853980915252464e-02,1.875108711936708875e-02,1.358541143331299349e-02,5.306406021796986582e-03,9.852259650940694072e-03,6.020945480888447755e-03,5.820346689880201256e-03,4.564131911644847203e-03,9.780563244552356594e-03,7.252688851325884978e-03,-1.189440349775828035e-03,1.234411405894254334e-03,3.671831411957760839e-04,2.455893137426946784e-03,2.270808439706219380e-03,5.535059003936870954e-03,8.954607418558928680e-03,3.494224548766791758e-03,9.267177813326858693e-03,-5.168519055066288009e-04
1.322131727159957595e-02,7.744692739308044541e-03,2.106474541858953040e-02,2.065301693561012730e-02,5.513774351846761727e-03,1.421139013673573120e-02,7.449659599804534134e-03,8.076636978528999034e-03,1.289201766025257004e-02,8.165475866490135015e-03,5.606934339086256519e-03,9.887762824234796327e-03,1.089834198432372558e-02,5.338389452889869512e-03,1.088484294053390601e-03,7.980697352116435106e-03,7.672206158571801297e-04,1.250931137270634794e-03,1.056241557877824269e-02,2.634277107187010109e-03,7.370121212840240535e-03
9.014948989857180656e-03,1.019144597602495220e-02,2.236733231958187504e-02,7.825771665044787065e-03,2.027440411716534274e-02,1.154160060420256900e-02,8.708571142875718221e-03,6.446465047617156927e-03,9.732179002696707965e-03,4.054134742314271719e-03,3.967398742369715632e-03,3.960053464420633731e-03,6.900899019076377899e-03,2.456062102790962983e-03,-4.892877829347276088e-04,5.184703407215184891e-03,2.862758974354290362e-03,8.153102109351769572e-03,5.862542622798991299e-03,4.792616866639592965e-03,5.148914464405994658e-03
2.389184482707962243e-02,-2.071303988677582978e-03,5.771275209364002887e-03,9.573567026393831406e-03,1.431879775360357133e-03,1.013595971194783179e-03,5.951228618594477104e-03,-4.176081250488017371e-03,5.899022038697688576e-03,1.011086922828285418e-02,3.246365547436857318e-03,7.006215329926169383e-03,3.267443638471307699e-04,3.370125398126420577e-03,4.426208694474383434e-03,4.739736198391336815e-03,5.023999202073328903e-03,2.320140864580259431e-03,5.050249128603354239e-03,1.172811471506059839e-03,1.211884239801450493e-03
3.679152085141917158e-03,1.492712393220854347e-02,1.651947283812220044e-02,2.108522924860194506e-02,1.161262689160044714e-02,1.032315725820106070e-02,2.898233324763948649e-04,6.259496881768386416e-03,3.438772471916726279e-03,1.746794287420966665e-02,7.862403723772478162e-03,3.713540131633494452e-03,8.367923501590919175e-03,-1.200069976142688387e-03,6.499183193902909744e-03,-2.367404381717401213e-03,3.375373518642212599e-03,9.271512169523352803e-03,5.783105529922917369e-03,5.147273983502805841e-04,2.072161253568530204e-03
-1.169909853740894829e-04,-2.266055700787006008e-03,1.704618156298714007e-02,1.539622931698244983e-02,8.922456618813060306e-03,1.696740974871109239e-02,1.433163431762314588e-02,4.051830249098882335e-03,1.063874813585615961e-02,1.189512718627212806e-02,9.627729885457748374e-04,9.087785508123759348e-03,1.295064613631606923e-02,1.634128166278693388e-03,4.764039250996081852e-03,5.165303150707745324e-03,2.501769313350152291e-03,4.119056202262639209e-03,4.985791512220580021e-03,2.048567222420105173e-03,3.943678279540452358e-04
1.380678159016385069e-02,1.303744096285630247e-02,1.210289524343484586e-02,1.623926711062026462e-02,1.750061077542991103e-02,1.453677432602306328e-02,5.997975209834863902e-03,6.348771564923777044e-04,2.171509153873468420e-02,5.917715609424572913e-03,8.017541803994186755e-03,6.612919652630939830e-03,1.179378705038085923e-02,7.578695663566057880e-03,4.205615984023789757e-03,1.330625834600025802e-03,2.710767161085317605e-03,3.886349155653000785e-03,1.919984957130344613e-03,6.035266222705352492e-03,6.823562360781578254e-03
-1.048150377421856651e-03,3.612402653762716506e-03,8.261695249903625027e-03,7.953266963104535861e-03,6.631574081496277064e-03,7.188848569753690694e-03,1.013847138709006793e-02,3.669930748854672350e-03,4.289955362285814873e-03,3.094421053945642635e-03,-8.737079312389592518e-04,-4.345434433094442703e-03,9.079936907064560872e-03,-9.934805181759502092e-04,2.482444268393130520e-03,1.059779546508183169e-03,-1.318058763249806012e-03,5.144983927505146146e-03,7.589125735994061220e-03,1.939547365252183983e-03,1.630318823092764043e-03
1.668222540645171795e-02,7.745235871867245554e-03,1.510856346435633830e-02,4.233736693226036567e-03,1.825567190565528103e-02,1.049096456298072126e-02,9.461148394145824439e-03,1.052570999899113402e-02,7.224852794291302359e-03,2.735817869288574480e-03,5.212349407052375982e-03,3.463047289071736080e-03,9.768758428400203114e-03,7.366299451495516085e-03,6.367670315808473744e-03,4.066579857657494357e-03,1.134343446682238620e-03,4.247707761593888520e-03,-1.253199674742665366e-03,2.524247475947878194e-03,8.360441600712548854e-03
