-8.383184177543393303e-03,-1.998375826273770476e-03,-1.361024301086951336e-03,-8.442967236124738773e-06,-6.441717178582656925e-04,-5.983116280821542364e-04,-1.142619724580718008e-03,1.470267502322661815e-05,-3.338212973596955025e-04,-1.021346612272212330e-04,-3.095216846505997161e-04,-4.307408662414122453e-04,2.490696833074684791e-04,-6.105223086246067262e-04,-7.592109312548329762e-05,4.312297246368336251e-05,-4.287732375009402699e-04,7.225988597351037696e-05,1.939259200688204384e-05,8.922493043645338628e-05,3.791780768244108930e-06
-1.246998155805817497e-03,-7.156972514068746499e-04,-1.293836238354440817e-04,-1.102774749327953144e-03,-3.130275588744961166e-04,-7.841009442637027422e-04,-9.360317948557688068e-04,-7.877584988118065319e-05,-2.729922992096398167e-04,-1.478529161471069011e-04,-4.021297274503413772e-04,-3.750501310430274582e-05,-1.577579573412693698e-04,-5.233060827889089413e-04,9.161339739697004555e-05,5.219841383094985876e-05,2.147650533070218635e-04,-5.345875474311039162e-05,-2.472159968219248325e-05,-4.230299804631638418e-05,-8.245016970823018063e-06
5.818497055842495073e-04,-2.351555839875923547e-04,-1.121453656753872326e-03,-9.261970273765452811e-04,-6.576993083094820900e-04,-1.045043132302294177e-03,-3.813213886870186640e-04,-5.510771561588226038e-04,-4.630253447598339550e-04,-4.031960678010797802e-04,-8.391279361221953359e-04,-7.105371274023763182e-04,-1.746402408835744211e-04,-3.281029204173848161e-04,-6.228188873612323711e-04,-4.737584002861114401e-05,-9.570866864109131393e-04,2.123451517398926378e-04,6.741978983335987486e-05,-3.954173390902093743e-05,1.381090643060184318e-05
-1.614391020897233339e-03,1.176335828776095480e-05,-1.269925906629023303e-04,-1.201858316222426375e-03,-3.744980938972724627e-04,-8.741386368115026170e-04,-3.728557973173655666e-04,-6.455813780029435057e-04,-2.025779937676966413e-04,-2.627966001662302266e-04,-6.760244090782830794e-05,-2.628242721932032419e-04,-4.409860566932711536e-04,-1.295539572739582064e-04,-2.824079285244978445e-05,-4.604242120583567363e-04,-1.151988221939601899e-04,-2.094312496132723475e-04,1.778389970029578538e-04,-3.170495647785709359e-04,-2.170130246672583659e-04
-1.747851362806286668e-03,-1.489598956289913756e-03,-5.635754074930768629e-05,4.610104862101470331e-05,-7.711614634315850161e-04,-2.981877383331100876e-04,-2.911003924702558265e-05,-7.070763733243839706e-05,-2.541394672505476750e-04,-3.369457125985967825e-04,9.285571470868231021e-05,-2.252711329442259999e-04,-6.682966955239514207e-05,-1.204447159800225986e-04,-3.694407339723042939e-05,-4.109366932950697475e-05,5.235152585268465958e-06,-4.539432814205070156e-05,-1.755619160247186381e-04,-3.958704107617943727e-05,-7.439147595482882580e-05
-2.966065868475109470e-03,-4.680820719375570755e-04,-1.227653616728193895e-03,-4.613657744848777991e-04,-6.391174846377472782e-04,-1.230680553473849272e-03,-6.856151306688221042e-04,-6.912418317278060846e-04,-6.019137504282652453e-04,-5.249127968902416114e-04,-3.578767590431453137e-04,-4.764560140637673423e-05,-1.937171642599657794e-04,-5.465992194910013723e-04,4.814988994139914351e-04,-5.127991825706246416e-05,6.872899368804427314e-06,-8.775705353543404098e-05,3.938451137232141489e-04,3.455926641152571932e-05,3.986198568582616984e-05
-4.640136327292496490e-03,1.558306685998817076e-04,1.831254488394732033e-03,-4.540715633531530911e-04,-4.096834182326840410e-04,-5.436602616874995327e-04,2.167927550543928637e-04,-3.675153170929261969e-04,-4.431635741351102752e-04,-7.745925910147273379e-04,-1.468604936452779777e-03,-2.604986236784481520e-05,-7.715368837581497983e-05,-9.308965476383765069e-06,-3.125308221208216060e-05,3.047168438513736121e-04,-8.218680164310277749e-04,-3.625303864456015527e-04,-7.028625345516820058e-05,-8.543241709123556400e-05,-5.915839239874760673e-04
-3.519081477103509336e-03,-1.923589088501954968e-03,-1.327969306388898218e-03,-4.875442552769316119e-04,2.636263041690111450e-04,4.919566525012538516e-05,-6.849730406636271585e-04,-7.638060641468779255e-04,-7.938504359108518186e-04,-3.016363867744868785e-04,-4.346897320911402986e-04,-3.369023215956173044e-04,-3.398590467881944124e-05,-6.399378986100634579e-04,6.393731102868049356e-05,-5.239902301337054976e-04,-4.498769414717286889e-05,-3.168431139042779659e-04,-1.240161418029419064e-04,1.475677808282903228e-04,-5.126936030387007270e-04
-4.097005461768753361e-03,-1.815720048522414436e-03,-1.783711948815771718e-03,-2.802111867952240278e-04,-1.476314515477374165e-03,-1.173280725245442113e-03,-8.578510136608910727e-04,-1.314397544588992309e-04,-5.830970903390679094e-04,-4.026265713635027383e-04,-6.307539110984129250e-04,-4.232876156839730439e-04,-7.893957758027743713e-04,-1.576694920775855856e-04,2.385450344914564309e-04,-2.169368853018894801e-04,-7.031306073182545498e-04,-3.120662283365362193e-05,1.086867323126818584e-04,8.500906435458107041e-05,-6.592163571657498416e-05
-1.212438106805803712e-03,-2.128385704198713663e-03,-1.780150581606680660e-03,-1.156711382473339178e-03,3.031516235029307481e-04,-4.109722900974422245e-04,-8.451965714990406810e-04,-5.545134454295890143e-04,-9.964605360071719534e-05,-1.848340764402591917e-04,-3.119729491385967520e-04,-7.011539405980232839e-05,-5.003949133625875279e-04,-1.785777627378968169e-04,-4.778342711209347367e-04,-1.854782410927224617e-04,-4.401061957525789184e-04,-4.914903011973836833e-04,2.793149938992417871e-04,-3.253703371318159639e-04,-3.458989395999186771e-04
