-1.392498250755075939e-01,-1.740849743173996100e-01,-2.503355542485592444e-01,-3.004676840388635917e-01,-3.371266135304624711e-01,-3.332500973675605049e-01,-3.954301463073017775e-01,-3.921701411717876118e-01,-3.955402995538110922e-01,-3.806099293167100606e-01,-4.253537031901848398e-01,-4.238576075309411495e-01,-4.279092311907370383e-01,-4.341994023907502775e-01,-4.185819812667707085e-01,-4.168907301523405162e-01,-4.351934397381203024e-01,-4.581974620693436417e-01,-4.341005935334645294e-01,-4.455910419286802093e-01,-4.547558812105501058e-01
-7.132089100652256874e-01,-7.021300983914371407e-01,-6.938768326533111264e-01,-7.465163146377551406e-01,-6.787451514691440480e-01,-6.942349722741066875e-01,-7.083678596808634653e-01,-6.820574117645341605e-01,-7.174457340845810105e-01,-6.939231324431278658e-01,-6.997791551092522599e-01,-7.016045648175637250e-01,-7.001112472232574602e-01,-6.641353696644313187e-01,-6.917349649881251450e-01,-6.829245822779315134e-01,-7.012054776416278834e-01,-6.807752579277818183e-01,-7.090237830651673345e-01,-6.421950916633998308e-01,-6.749854651790041515e-01
-7.136696184244024632e-01,-7.136215703872647032e-01,-7.029005974644847443e-01,-7.394700894832876292e-01,-6.948291363744131255e-01,-7.167699476401773184e-01,-7.030696824135823642e-01,-7.135323382543676818e-01,-7.162783189612724755e-01,-7.155694644656910297e-01,-6.994380142243903364e-01,-7.341496764637074346e-01,-6.814209087542643095e-01,-6.916430476179734610e-01,-7.061158389818966707e-01,-7.160831739194365442e-01,-6.964371341367029400e-01,-7.185140794656690311e-01,-7.026098154362062642e-01,-7.061274957120582396e-01,-6.906212702922152058e-01
-7.414761118319610489e-01,-7.704527693043589087e-01,-7.637122700898664185e-01,-7.236725770787926226e-01,-7.468997188806092424e-01,-7.501074832091777500e-01,-7.566233753406630402e-01,-7.292843998070045464e-01,-7.517458020315836986e-01,-7.455959683009772965e-01,-7.331639297263231603e-01,-7.479757059228053784e-01,-7.489220387359676323e-01,-7.400828947425559523e-01,-7.257386716735760857e-01,-7.358304287574707336e-01,-7.534851946523651867e-01,-7.524915354666621425e-01,-7.257584325899367750e-01,-7.561392587342329330e-01,-7.630647908991303741e-01
-6.256137953122282713e-01,-6.062695544023758432e-01,-6.259160287098622932e-01,-6.454910524956128937e-01,-5.994918021881188164e-01,-6.529347339285308527e-01,-6.564945844291111277e-01,-6.320103355613597707e-01,-6.687345159573190312e-01,-6.831835142762331392e-01,-6.768391091957838279e-01,-6.741084009837928770e-01,-6.543049963636674571e-01,-6.684249344202169985e-01,-6.519285025316430282e-01,-7.017362127115275294e-01,-6.899921651927328758e-01,-6.862777508734657639e-01,-6.939150906180963085e-01,-6.768543055443293488e-01,-7.042217249039528504e-01
-1.853630727456114513e-01,-1.743846728498802678e-01,-2.697536835154883961e-01,-3.410255030144485611e-01,-3.140682256432557606e-01,-3.283174933102406823e-01,-3.286530811734140189e-01,-4.093331084953492072e-01,-3.963649943274731857e-01,-4.631708510906450416e-01,-4.088479953512531573e-01,-3.735080412376434178e-01,-4.303113914556647712e-01,-3.935643076182240852e-01,-3.946114268173762651e-01,-2.700546753773398478e-01,-4.318538958540751871e-01,-4.206359860543513740e-01,-4.046142615514647933e-01,-4.507421441321770583e-01,-4.279728796270692581e-01
-3.725957912685143869e-01,-3.895976378591606837e-01,-4.069640045327795330e-01,-4.241678916607881655e-01,-4.384193203481579482e-01,-4.987954639879741969e-01,-5.111416804411517134e-01,-5.055626031780149354e-01,-4.975019451114420788e-01,-4.847051767899734354e-01,-5.378575359695192404e-01,-4.897530062711458743e-01,-5.092068959611474321e-01,-5.458436052512529724e-01,-4.545238206433884209e-01,-5.206188478813499332e-01,-5.808483740802220519e-01,-5.675836551951035647e-01,-6.096313494563305735e-01,-5.197106185315057969e-01,-4.970538981621474006e-01
-5.411496359214309493e-01,-5.234027393148633633e-01,-5.495659314169936138e-01,-5.289128344053939390e-01,-5.168115882441296494e-01,-5.403067126106496643e-01,-5.892136178440519068e-01,-5.856287936814768003e-01,-5.961617409301591675e-01,-6.000571572015196420e-01,-6.115250629285662320e-01,-5.680479564747615839e-01,-5.545594080413418503e-01,-5.970631788142374274e-01,-5.410962413446207542e-01,-5.763580082292919515e-01,-6.439077972494827717e-01,-6.255753762140126017e-01,-6.204607522154412802e-01,-5.952683662161349920e-01,-6.212748615569851918e-01
-4.910553783591281585e-01,-5.465699121045228814e-01,-5.383257089702428999e-01,-5.160606785750115888e-01,-5.377723744013027662e-01,-5.567697725251586904e-01,-5.535842098133374467e-01,-5.717428225311439460e-01,-5.504536146962775156e-01,-5.310687092224066763e-01,-5.611066810684697259e-01,-5.513263783895013814e-01,-5.483766184041896086e-01,-5.403503720153373102e-01,-5.435001332007894925e-01,-5.499520990285056143e-01,-5.923250140251065110e-01,-5.332166672738198887e-01,-5.419354045044478818e-01,-5.771594418059281528e-01,-5.473499239575834174e-01
-6.276073299552358264e-01,-6.547666877101081528e-01,-6.441567614702656819e-01,-6.460596499099898748e-01,-6.430579898792091464e-01,-6.724865442174587926e-01,-6.278197076291444079e-01,-6.635675466682490198e-01,-6.302415573155900619e-01,-6.611298659570868930e-01,-6.566244378994637865e-01,-6.677660470630920608e-01,-6.637071876526361436e-01,-6.564558465890417693e-01,-5.820880318447261281e-01,-6.605801033451972337e-01,-6.671405828259516779e-01,-6.612287561835999972e-01,-6.628756918862910297e-01,-6.246182418314761842e-01,-6.841618669510672879e-01
-6.317386706469848567e-01,-6.483472601175280792e-01,-6.455421717904477052e-01,-6.318061741653673291e-01,-6.584182324292656707e-01,-6.547358809560551718e-01,-6.650387729738977960e-01,-6.473766716540141353e-01,-6.574746482619352461e-01,-6.810010468889137192e-01,-6.607106128153029667e-01,-6.642135989210159464e-01,-6.650740716698269051e-01,-6.717511647648997108e-01,-6.248540546841701016e-01,-6.600621610530807981e-01,-6.786530743645732278e-01,-6.672900671547284945e-01,-6.808013730039065292e-01,-6.653608820558430947e-01,-6.706954232862479826e-01
